Источник трафика;Площадка;Страна;Визиты;Посетители;Коэффициент отказов;Среднее время на сайте, сек;Целевые посетители (Переход в Telegram);Целевые посетители (Переход в WhatsApp);Целевые посетители (Автоцель: клик по email);Целевые посетители (Отправка формы (go to thank-you-page));Целевые посетители (Клик кнопки Звонок);Целевые посетители (Клик номера телефона (footer));Total goals;Junk source
Переходы по рекламе;com.stellajoy.jigsawsolitaire;Кыргызстан;2.0;1.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.superec.boocatnewyear;Казахстан;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.survival456.squid.run;Азербайджан;2.0;2.0;0.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.sweetcandy.puzzle.blast.crush.free;Узбекистан;2.0;1.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.tfv.draw.one.missing.partdop.puzzle.games;Кыргызстан;2.0;1.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.tiletrix.huawei;Казахстан;2.0;1.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.tripledot.triple.tile.match.pair.game.three.master.object;Россия;2.0;2.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.tripledot.woodoku;Узбекистан;2.0;2.0;0.5;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.uc.animal.hide.seek;Азербайджан;2.0;2.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.uc.minigame.relax;;2.0;2.0;0.0;602.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.uc.minigame.relax;Беларусь;2.0;2.0;0.5;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.uc.spranki.music.box;;2.0;1.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.uc.sprunki.transform;Казахстан;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.uzprog.wg3;Узбекистан;2.0;1.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.wg.IndianGangster.openworld;Узбекистан;2.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.whitedot.fg2;Казахстан;2.0;1.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.xgfs.bearsw.mi;Беларусь;2.0;1.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.yg.bike.racinggame;;2.0;2.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.yg.extreme.moto;Таджикистан;2.0;1.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.yg.extreme.moto;Узбекистан;2.0;2.0;0.5;26.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.yg.mini.games;Таджикистан;2.0;2.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.yg.two.player.battle;Узбекистан;2.0;2.0;0.5;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.zm.nuts;Казахстан;2.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;deti.mail.ru;Таджикистан;2.0;2.0;0.5;799.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-minimob-ww.yandex.ru;Беларусь;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-transsion.yandex.ru;Узбекистан;2.0;2.0;0.5;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;dsp-yeahmobi.yandex.ru;Беларусь;2.0;2.0;0.5;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;ex.24smi.info;Казахстан;2.0;1.0;0.0;161.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;finance.mail.ru;Казахстан;2.0;2.0;0.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;fldgame.bubblepop.mi;Таджикистан;2.0;1.0;0.5;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;freeplay.crowdrun.com;Узбекистан;2.0;1.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;game.water.sort.puzzle.android;Казахстан;2.0;2.0;0.5;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;hidden.object.find.seek.search.mystery.puzzle.games.free;Казахстан;2.0;1.0;0.5;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;hypergames.top;Кыргызстан;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;images.yandex.ru;Беларусь;2.0;2.0;0.5;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;inbusiness.kz;Казахстан;2.0;2.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;informburo.kz;Казахстан;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;jigsaw.puzzle.game.banana;;2.0;2.0;0.5;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;jigsaw.puzzle.game.banana;Казахстан;2.0;2.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;kidultlovin.word.zen;;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;krasnodarmedia.su;Молдова;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;kubnews.ru;Азербайджан;2.0;1.0;0.0;21.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;kubnews.ru;Таджикистан;2.0;2.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;kubnews.ru;Узбекистан;2.0;2.0;0.5;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;kz.bilimgo.app;Казахстан;2.0;2.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;lady.mail.ru;Узбекистан;2.0;2.0;0.5;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;live.wallpaper.livephoto.pic.picture.dope.anime.cool;Казахстан;2.0;2.0;0.5;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;loppipoppi.dominoes;Беларусь;2.0;2.0;0.5;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;m.images.yandex.ru;Узбекистан;2.0;2.0;0.0;25.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;m.pogoda.yandex.ru;Беларусь;2.0;2.0;0.5;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;mail.ru;;2.0;2.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;mail.ru;Беларусь;2.0;2.0;0.0;121.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;math.puzzle.games.crossmath.number.puzzles.free;Казахстан;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;merge.archers;Казахстан;2.0;2.0;0.5;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;mirtesen.ru;Казахстан;2.0;2.0;0.5;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;news.mail.ru;Таджикистан;2.0;2.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;news.ru;Молдова;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;onetap.game.tictactoe;Казахстан;2.0;1.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;onetap.game.tictactoe;Кыргызстан;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;org.aastudio.games.longnards;Кыргызстан;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;orgpage.ru;Россия;2.0;1.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;orgs.biz;Россия;2.0;1.0;0.5;98.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;pg11.ru;Кыргызстан;2.0;2.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;prochepetsk.ru;Казахстан;2.0;2.0;0.5;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;prochepetsk.ru;Узбекистан;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;profrecycling.ru;Россия;2.0;1.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;progorod43.ru;Кыргызстан;2.0;2.0;0.5;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;progorod43.ru;Молдова;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;puzzle.yarn.fever.unravel.puzzle;Кыргызстан;2.0;2.0;0.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;radiopotok.ru;Беларусь;2.0;2.0;0.5;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;rbc.ru;Россия;2.0;2.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;ru.ok.android;Беларусь;2.0;1.0;0.5;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;ru.playvision.durak;;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;ru.thousandcardgame.android;Казахстан;2.0;1.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;ru.yandex.games;Казахстан;2.0;1.0;0.5;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;sibkray.ru;Молдова;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;sortpuz.water.sort.puzzle.game;Россия;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;sport.mail.ru;;2.0;2.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;sport24.ru;Казахстан;2.0;2.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;sportinfo.az;Азербайджан;2.0;1.0;0.5;11.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;spravker.ru;Казахстан;2.0;2.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;teskin.jewels.planet;;2.0;2.0;0.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;teskin.jewels.planet;Азербайджан;2.0;2.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;traffic.parking.jam.escape.car3d.games;Россия;2.0;2.0;0.5;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;uslugio.com;Россия;2.0;1.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;usolie.info;Молдова;2.0;2.0;0.5;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;win.mail.ru;Казахстан;2.0;2.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;www.gametech.ru;Кыргызстан;2.0;2.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;www.ixbt.com;;2.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;www.kinoafisha.spb.ru;;2.0;2.0;0.5;23.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;www.kinoafisha.spb.ru;Казахстан;2.0;2.0;0.5;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;www.pravda.ru;Узбекистан;2.0;2.0;0.5;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;www1.ru;Узбекистан;2.0;1.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;yandex.kz;Россия;2.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;yandex.ru;Азербайджан;2.0;1.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;zakon.kz;Узбекистан;2.0;1.0;0.5;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;zamin.uz;;2.0;2.0;0.5;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;zr.ru;Кыргызстан;2.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
;;Беларусь;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Прямые заходы;;;3.0;3.0;0.33333333333333326;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы из поисковых систем;;Франция;3.0;2.0;0.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;;Молдова;3.0;2.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;casual.kawaii.couple.anime.avatar;Казахстан;3.0;1.0;0.0;437.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;cat.game.liftapp;Казахстан;3.0;3.0;0.33333333333333326;124.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;cc.bubble.adventure;Узбекистан;3.0;1.0;0.6666666666666665;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;cct.clever.courageous.treasure;Казахстан;3.0;1.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.Garawell.BridgeRace;Азербайджан;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.Polystation.BuildABabe;Узбекистан;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.bbg.car.wash.repair.garage.games;Казахстан;3.0;2.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.billiards.poolclub;Узбекистан;3.0;1.0;0.33333333333333326;14.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.block.juggle;Армения;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.blockpuzzle.us.ios;Казахстан;3.0;3.0;0.33333333333333326;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.craftsman.go;Казахстан;3.0;3.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.crazyart.art.puzzle.jigsaw.game;Казахстан;3.0;1.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.cww.cubecraft;Беларусь;3.0;1.0;0.33333333333333326;365.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.delete.erase.tricky.parts.master;Казахстан;3.0;1.0;0.33333333333333326;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.dobroapps.anti.stress.toys;Казахстан;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.earwax.clinic.game;Казахстан;3.0;2.0;0.33333333333333326;583.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.easybrain.number.puzzle.game;Казахстан;3.0;1.0;0.6666666666666665;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.easygames.race;Казахстан;3.0;3.0;0.6666666666666665;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.fc.p.cp.jelly.mukbang.asmr.live.diy;;3.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.fingerlab.word.blockpuzzles;Казахстан;3.0;3.0;0.6666666666666665;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.fpg.honey.simulator;Кыргызстан;3.0;3.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fpg.screwjam;Узбекистан;3.0;3.0;0.33333333333333326;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fpg.snakeclash;Казахстан;3.0;1.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.fpg.superpuzzle;Кыргызстан;3.0;2.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fpg.survival.game;Казахстан;3.0;1.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.fpl.car.jam;Кыргызстан;3.0;1.0;0.0;97.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fpl.deaw.home;Казахстан;3.0;2.0;0.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fpl.escape.prison;Кыргызстан;3.0;2.0;0.6666666666666665;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fpl.master.superhero;Узбекистан;3.0;1.0;0.6666666666666665;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.fpl.mini.pop;Кыргызстан;3.0;3.0;0.6666666666666665;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fpl.mobile.phone;Узбекистан;3.0;2.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.fpl.salonbeauty;Таджикистан;3.0;2.0;0.6666666666666665;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fpl.subway.princess;Узбекистан;3.0;3.0;0.0;261.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fs.karate.king.fighting;Узбекистан;3.0;1.0;0.0;589.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fugo.wowguru;Казахстан;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.funfinity.knitzy.thread;Кыргызстан;3.0;1.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.gamepark.vehicle.simulator.driving.games;Кыргызстан;3.0;3.0;0.6666666666666665;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.gamovation.tileclub;Узбекистан;3.0;3.0;0.6666666666666665;504.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.globalplay.birdsort2.color.puzzle;Казахстан;3.0;3.0;0.33333333333333326;205.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.gp.angry.crocodile.simulator.attack;Кыргызстан;3.0;1.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.gps.draw.flag.coloring.games;Кыргызстан;3.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.gz.CrazySimulation.mi;Кыргызстан;3.0;2.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.h.momsim;Казахстан;3.0;2.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.harvest.io;Казахстан;3.0;2.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.hotplay.babyexcavator;Кыргызстан;3.0;3.0;0.33333333333333326;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.hotplay.bricksballs;Узбекистан;3.0;1.0;0.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.hotplay.funrelaxing;Узбекистан;3.0;3.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.htt.alpha.shooter.fps;Казахстан;3.0;2.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.inspiredsquare.jupiter;Казахстан;3.0;2.0;0.33333333333333326;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.kiloo.subwaysurf;Узбекистан;3.0;3.0;0.33333333333333326;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.krafts.building.k;Узбекистан;3.0;2.0;0.33333333333333326;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.kzapp.sozdiizdeu;Казахстан;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.lordix.addonsforminecraftpe;Казахстан;3.0;2.0;0.33333333333333326;481.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.melemoe.aidomake;Казахстан;3.0;1.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.miui.global.packageinstaller;Казахстан;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.miui.player;;3.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.miui.player;Казахстан;3.0;2.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.miui.player;Кыргызстан;3.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.miui.videoplayer;Узбекистан;3.0;1.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.mysoft.sheralijurayev1;Узбекистан;3.0;2.0;0.0;115.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.obg.shape.shift.race.master.shape.shifting.tranform.race.shapeshifting;Казахстан;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.openmygame.games.android.fillwordsoffline;;3.0;3.0;0.33333333333333326;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.openmygame.games.android.fillwordsoffline;Кыргызстан;3.0;3.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.openmygame.games.android.wordpizza;Узбекистан;3.0;3.0;0.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.optimizer.booster.fast.speedy.phone.smooth;Кыргызстан;3.0;3.0;0.33333333333333326;36.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.orangeapps.piratetreasure;Казахстан;3.0;2.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.orangeapps.piratetreasure;Россия;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.outfit7.herodash;Узбекистан;3.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.outfit7.mytalkingtomfriends;;3.0;2.0;0.0;766.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.outfit7.talkingtom2free;Узбекистан;3.0;1.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
